id,cgpa,tenth_percentage,twelfth_percentage,backlog_history_count,programming_score,sql_score,dsa_score,web_dev_score,git_score,cloud_score,aptitude_score,logical_score,coding_score,communication_score,interview_score,presentation_score,verified_project_count,project_complexity_score,verified_internship_count,verified_certification_count,open_source_score,hackathon_score,leadership_score,placed
3134,8.53,88.2,93.4,0,62,52,60,69,63,52,52,47,44,53,63,45,0,0,0,0,0,0,0,1
3135,6.48,84.3,66.5,0,59,47,56,68,65,44,65,57,56,43,50,44,0,0,0,0,0,0,0,0
3136,6.18,76.4,59.1,1,65,57,51,55,71,37,56,46,53,68,61,64,0,0,1,3,0,0,0,1
3137,6.52,78.9,83.2,0,81,72,86,74,74,81,74,75,74,59,56,48,1,66,2,2,0,21,0,1
3138,7.83,91.7,87.4,1,64,52,71,51,59,61,69,70,64,63,56,57,3,55,1,3,54,35,43,1
3139,9.43,97.3,81.6,3,63,42,59,54,62,58,49,59,74,47,47,39,4,57,0,1,43,23,0,0
3140,8.1,84.8,79.9,1,77,72,58,67,74,69,51,50,67,51,58,61,0,0,0,3,48,0,0,0
3141,7.57,77.5,82.1,0,75,65,73,66,79,68,74,75,72,65,69,59,0,0,0,1,0,0,39,1
3142,6.35,88.2,68.4,0,73,62,62,77,64,60,68,69,82,66,60,65,4,78,1,0,88,60,53,1
3143,5.73,71.5,79.8,0,59,46,50,42,51,37,38,41,48,54,55,34,0,0,0,1,0,54,0,0
3144,6.92,82.5,71.5,0,64,54,60,67,63,45,70,65,55,68,60,58,0,0,0,1,0,0,0,1
3145,7.53,79.2,77.7,0,81,75,66,70,77,62,76,64,68,59,60,60,0,0,0,0,0,86,0,1
3146,8.43,86.5,83.6,0,50,50,50,52,53,39,66,60,47,53,59,54,0,0,0,0,0,0,0,0
3147,6.68,73.1,73.3,2,79,62,82,79,72,61,79,62,82,68,62,65,1,70,1,3,0,50,59,1
3148,6.79,76.6,79.9,1,65,53,67,68,51,47,56,58,55,75,66,61,1,66,1,0,0,45,61,1
3149,6.28,70.3,73.0,2,70,53,50,60,67,64,63,65,60,62,57,57,3,49,0,0,60,0,0,1
3150,6.64,77.1,71.0,3,50,42,52,53,61,50,67,53,57,81,62,68,4,72,1,2,54,81,67,1
3151,6.91,78.5,81.6,2,44,29,51,32,48,30,55,48,58,65,59,51,0,0,2,0,0,37,0,0
3152,7.09,73.7,77.6,0,74,51,75,75,69,53,78,73,77,51,58,44,0,0,0,2,23,0,0,1
3153,7.27,74.3,77.9,1,67,73,60,61,78,57,72,68,78,69,63,62,0,0,0,0,77,21,0,1
3154,6.34,75.6,61.5,0,61,54,54,45,56,36,59,58,57,76,59,58,0,0,1,1,0,42,0,1
3155,7.49,79.1,80.6,2,57,51,55,60,53,35,62,62,60,64,59,53,1,50,0,0,0,0,0,0
3156,7.59,77.7,74.4,0,52,41,61,44,52,31,72,63,57,61,66,50,1,52,1,1,0,28,0,1
3157,7.54,87.0,72.7,1,63,53,51,54,65,38,65,59,62,69,68,67,2,53,0,3,38,0,0,1
3158,5.89,66.7,68.1,0,67,60,61,74,83,58,62,75,64,51,50,49,0,0,0,1,0,0,0,0
3159,6.58,82.9,75.1,2,79,74,67,73,66,72,50,61,72,60,51,54,0,0,0,0,0,0,0,0
3160,7.28,77.3,75.3,0,53,47,60,53,53,38,52,54,56,66,59,57,0,0,0,2,0,0,0,0
3161,6.3,73.9,73.6,0,63,49,54,59,66,42,55,60,56,55,54,54,0,0,0,0,0,0,0,0
3162,7.21,81.5,74.6,0,81,61,64,59,69,41,59,66,68,84,72,64,0,0,1,0,84,57,73,1
3163,7.55,83.7,74.0,0,74,49,65,52,66,43,56,57,63,57,57,39,0,0,0,3,0,0,33,1
3164,6.86,81.3,64.2,0,68,71,75,56,69,61,86,82,69,57,59,53,3,63,0,2,0,44,0,1
3165,5.91,73.1,64.9,2,56,47,50,58,62,46,47,48,49,64,63,39,0,0,0,2,23,0,0,0
3166,6.84,75.2,77.1,2,65,60,71,68,69,62,71,62,69,62,64,64,0,0,0,1,10,0,53,1
3167,8.77,92.9,98.0,0,52,46,52,51,60,45,63,68,61,56,51,63,0,0,1,0,35,0,0,1
3168,8.49,86.4,90.7,1,63,44,53,59,69,37,60,59,54,59,55,61,1,57,2,2,69,0,42,0
3169,7.74,93.7,82.4,0,59,49,63,50,46,43,62,59,48,80,56,69,0,0,0,1,35,11,68,1
3170,5.82,75.5,83.2,0,60,37,53,53,56,34,61,66,61,47,57,50,0,0,0,0,0,0,0,0
3171,6.44,76.3,66.4,0,67,56,63,56,60,41,67,65,61,75,60,60,3,70,0,0,68,0,41,1
3172,7.46,79.1,85.9,1,55,40,56,51,53,33,59,62,57,57,65,67,0,0,0,1,0,0,53,1
3173,8.64,89.7,89.0,0,68,45,68,65,72,46,78,79,67,60,56,64,2,36,0,0,0,0,26,1
3174,7.48,88.0,82.4,0,65,60,63,68,70,41,71,63,71,40,59,56,0,0,2,3,45,26,0,1
3175,6.82,72.4,70.8,1,75,71,63,76,73,59,59,64,70,56,55,41,4,79,2,1,0,0,0,0
3176,7.49,81.2,86.7,2,56,51,70,58,63,58,68,57,60,69,59,63,0,0,1,0,0,0,41,0
3177,5.26,63.6,66.4,0,70,68,70,61,62,53,66,62,78,70,61,51,1,61,1,1,0,0,0,0
3178,7.79,80.3,79.4,1,57,52,56,55,66,48,61,67,69,57,58,61,0,0,0,2,0,30,0,1
3179,7.03,82.5,76.3,1,73,73,66,79,67,53,62,67,69,62,63,61,0,0,0,0,0,0,0,1
3180,6.65,69.7,74.1,0,72,55,72,70,67,58,71,72,65,58,70,52,2,72,0,1,70,0,0,1
3181,7.72,86.5,75.0,0,62,55,56,55,50,50,62,61,66,63,56,54,0,0,0,1,74,38,25,1
3182,8.13,87.5,92.3,0,57,44,50,55,50,48,59,59,53,67,52,56,0,0,1,2,0,45,0,0
3183,7.88,82.7,74.6,1,69,51,59,56,62,59,64,58,56,64,57,59,0,0,0,0,0,0,31,0
3184,8.56,90.4,87.7,0,64,55,53,57,67,52,66,67,60,54,58,54,0,0,0,0,37,0,40,1
3185,6.82,76.9,74.5,2,43,37,47,38,43,31,51,56,40,44,58,56,0,0,0,0,34,0,0,0
3186,7.0,74.7,69.9,1,61,56,56,53,51,45,64,63,59,55,55,44,0,0,1,0,0,26,0,0
3187,6.93,69.1,74.8,0,83,73,59,71,64,58,61,51,78,65,53,62,0,0,1,3,0,0,0,1
3188,5.86,66.3,61.9,0,61,57,65,61,58,36,70,58,62,66,48,69,0,0,1,0,0,0,0,1
3189,7.19,73.3,78.5,0,67,50,61,54,70,43,64,60,64,55,63,60,0,0,0,0,0,0,0,0
3190,7.33,82.2,91.6,3,72,60,55,65,64,57,67,65,68,71,72,56,0,0,0,1,72,85,0,1
3191,5.66,68.5,64.5,0,70,59,58,74,67,53,64,62,75,60,58,49,0,0,0,0,28,26,0,0
3192,7.43,90.1,84.1,1,69,44,58,48,54,33,72,75,69,48,46,35,3,72,0,0,62,0,0,0
3193,6.82,82.9,72.7,0,64,57,66,75,67,49,71,59,60,46,64,53,2,70,0,2,61,0,0,1
3194,6.82,72.9,75.6,1,75,67,63,60,65,58,57,56,66,54,60,51,1,59,1,0,44,36,0,1
3195,6.51,75.6,66.5,2,73,71,63,67,78,50,59,60,62,73,68,59,0,0,0,0,55,44,0,1
3196,6.85,72.4,65.2,1,61,25,46,48,41,47,55,61,52,52,45,50,0,0,2,0,0,10,0,0
3197,6.6,76.8,69.8,0,65,49,57,56,63,44,55,52,64,53,47,48,0,0,0,1,10,0,0,0
3198,8.44,91.4,81.0,1,63,36,60,50,54,47,69,65,59,71,59,58,0,0,2,2,13,17,0,0
3199,6.96,74.2,71.0,3,58,52,64,58,69,33,72,67,63,62,58,60,0,0,0,0,0,0,0,0
3200,6.53,70.9,76.8,0,65,63,78,67,47,47,78,79,76,79,72,80,0,0,0,1,0,0,0,1
3201,8.1,90.5,83.4,0,54,54,73,46,69,48,81,74,70,61,66,49,0,0,0,1,0,0,0,1
3202,6.47,78.5,72.4,1,76,67,64,65,76,57,65,59,76,65,58,63,0,0,1,3,42,40,0,1
3203,7.86,78.2,79.7,2,72,63,68,65,73,53,60,63,65,52,62,42,0,0,0,3,45,34,30,1
3204,6.26,69.6,70.5,0,68,56,54,52,68,43,66,60,65,68,64,42,0,0,0,0,41,48,29,1
3205,8.24,79.4,80.5,0,56,34,46,41,48,44,44,54,51,60,55,56,1,41,0,1,38,31,0,1
3206,7.27,85.7,79.6,0,85,81,89,75,78,58,67,70,83,51,61,47,1,77,0,0,44,0,0,1
3207,7.25,79.0,67.9,0,69,56,67,62,57,51,68,69,72,53,58,42,1,79,2,2,0,0,0,1
3208,6.08,67.8,68.6,2,55,43,53,53,54,52,70,56,54,58,61,51,0,0,1,2,10,0,24,0
3209,7.66,78.5,80.8,0,68,46,65,48,54,45,67,60,71,68,58,55,0,0,0,0,0,27,0,1
3210,8.06,84.0,82.8,3,66,47,64,55,54,40,73,68,64,61,49,51,0,0,0,3,0,0,0,0
3211,8.24,74.1,77.0,2,63,59,67,59,52,46,58,70,60,53,54,62,0,0,0,2,0,37,0,0
3212,6.44,73.9,72.5,2,86,64,77,80,81,75,70,75,87,69,64,65,0,0,0,1,0,29,0,1
3213,6.76,75.9,66.2,0,75,62,81,64,75,64,61,75,70,65,67,70,0,0,0,2,0,10,52,1
3214,7.2,79.1,74.1,0,61,49,55,58,52,54,66,73,59,81,63,78,0,0,1,0,0,30,46,1
3215,7.99,81.4,68.8,0,53,47,47,40,49,47,67,56,60,76,63,73,0,0,1,1,0,0,72,1
3216,8.02,85.0,75.0,1,64,53,65,51,56,43,70,63,61,58,50,51,0,0,0,0,50,15,0,1
3217,5.94,75.5,75.9,0,80,65,68,86,78,48,62,66,70,49,61,46,0,0,1,0,0,58,20,1
3218,7.84,76.9,81.2,2,67,54,59,66,56,52,59,65,61,52,57,55,2,60,1,2,0,34,0,0
3219,8.05,86.1,82.8,0,69,68,77,63,69,52,67,68,67,66,62,60,1,46,0,2,16,0,22,0
3220,6.78,75.0,76.0,2,58,40,61,52,53,41,73,60,66,61,70,60,0,0,0,0,0,22,0,0
3221,6.97,78.4,74.8,0,67,64,73,68,70,61,84,75,78,43,57,50,0,0,0,2,0,22,0,1
3222,9.32,92.0,95.8,1,52,49,52,56,55,48,61,55,56,60,55,52,0,0,0,1,10,0,0,1
3223,8.05,82.1,79.1,2,74,63,66,66,62,57,59,58,66,73,61,64,4,80,0,3,0,60,0,1
3224,8.08,87.7,79.7,2,56,42,65,45,57,53,67,64,61,55,49,46,0,0,0,0,46,0,0,0
3225,8.8,87.5,83.6,3,68,59,59,69,71,46,52,61,70,69,71,57,0,0,0,1,0,0,0,1
3226,8.84,87.7,85.5,0,56,60,65,50,41,48,63,59,62,57,52,47,0,0,1,0,0,0,0,0
3227,6.56,73.1,67.2,0,65,49,72,60,58,52,70,63,76,54,63,56,0,0,2,0,70,0,0,0
3228,8.3,84.9,88.6,1,66,47,52,46,66,54,70,60,62,61,61,55,0,0,0,1,0,0,0,1
3229,7.72,86.1,81.5,2,73,55,70,61,75,56,55,65,68,68,63,57,1,76,0,0,68,0,0,1
3230,7.81,83.4,76.7,0,97,71,79,74,82,67,62,71,79,45,63,46,0,0,0,1,0,0,0,0
3231,7.95,86.2,84.4,3,65,42,52,61,45,55,64,58,58,56,56,58,0,0,1,0,0,0,0,0
3232,7.94,81.6,82.6,0,66,56,69,70,65,59,66,63,72,45,45,48,0,0,0,0,0,0,0,0
3233,8.45,83.4,77.0,1,78,57,69,78,70,51,56,63,73,65,64,65,0,0,0,2,0,0,21,1
3234,5.4,71.7,56.2,0,78,64,59,69,77,59,57,49,54,73,72,71,1,70,1,0,63,68,54,1
3235,7.57,80.9,91.9,0,80,75,65,74,83,65,64,58,71,42,57,51,3,88,1,1,72,50,0,1
3236,8.24,76.6,83.6,1,53,57,54,49,59,45,52,45,45,75,64,58,3,53,0,1,0,52,0,1
3237,7.29,72.8,80.1,0,53,43,51,36,60,54,61,61,56,74,60,62,0,0,0,1,0,0,0,0
3238,7.11,75.5,77.1,0,53,50,59,65,68,32,73,56,69,68,65,71,1,59,1,1,63,61,57,1
3239,7.74,82.9,87.2,0,70,61,63,60,52,58,67,63,60,57,62,46,0,0,1,0,0,0,0,1
3240,7.44,90.2,84.3,1,87,79,73,82,93,79,77,75,75,50,55,50,2,73,1,0,61,66,0,1
3241,6.66,77.0,75.9,0,66,50,59,58,66,72,78,63,68,39,50,35,0,0,0,3,29,0,0,1
3242,5.33,76.5,66.7,2,58,65,62,59,54,40,62,61,58,56,55,55,0,0,2,2,71,40,40,0
3243,7.31,73.9,78.8,0,66,57,64,60,62,50,59,59,57,59,56,41,4,51,2,0,46,0,0,0
3244,7.68,87.2,78.6,1,71,65,65,62,66,52,60,66,63,57,49,39,0,0,2,1,54,0,0,1
3245,8.22,83.2,84.8,2,61,58,76,54,65,62,76,70,68,66,65,63,0,0,0,2,36,37,0,0
3246,5.79,61.4,61.3,3,69,59,69,60,53,46,69,66,71,51,52,49,1,56,1,0,58,0,0,0
3247,9.39,89.5,86.3,0,58,51,55,48,58,43,58,60,56,64,61,62,0,0,0,0,10,0,52,1
3248,6.47,76.4,70.9,0,66,58,62,47,58,41,80,65,72,60,56,58,0,0,0,1,18,0,0,0
3249,7.16,82.7,77.4,1,55,53,60,47,50,33,63,60,58,48,64,62,0,0,0,1,14,0,0,1
3250,6.87,83.5,76.2,0,58,47,64,57,47,42,67,60,53,61,60,49,3,65,0,3,0,0,0,1
3251,8.41,87.3,81.3,0,67,48,55,66,64,59,57,58,69,60,63,47,0,0,0,2,0,10,0,1
3252,6.8,85.4,67.8,1,72,61,68,66,83,65,66,68,77,40,51,54,3,75,0,1,60,0,0,1
3253,6.97,75.0,87.1,1,79,60,69,69,74,72,63,67,71,72,63,43,1,60,0,2,35,27,43,1
3254,6.1,75.1,70.9,1,67,51,59,66,65,52,60,60,63,65,62,73,1,88,0,1,0,81,0,1
3255,6.25,73.5,67.3,1,61,47,60,55,46,45,62,59,52,74,78,74,2,47,0,1,0,18,64,0
3256,7.08,76.3,76.5,1,52,35,49,51,49,42,64,59,61,53,52,52,0,0,0,1,0,0,0,0
3257,7.39,80.3,86.3,2,77,62,68,61,69,58,64,63,66,50,48,48,0,0,1,0,54,0,0,0
3258,7.63,86.6,89.3,0,65,61,69,50,60,56,64,58,69,57,63,44,0,0,2,0,16,0,10,1
3259,7.85,88.1,79.9,0,76,57,77,60,72,65,74,66,78,52,54,49,0,0,0,0,81,53,0,1
3260,5.98,74.3,70.5,1,70,57,65,64,59,58,73,64,71,58,52,52,0,0,0,1,0,16,0,0
3261,7.45,79.5,68.2,0,56,52,50,55,59,47,56,56,49,49,50,57,0,0,0,0,0,10,0,0
3262,8.53,98.4,91.7,0,59,52,58,47,48,25,69,61,66,77,70,66,0,0,2,3,0,0,69,1
3263,7.68,73.0,72.2,0,69,61,62,57,65,43,71,67,65,64,54,62,0,0,0,0,0,51,0,1
3264,7.45,82.1,81.4,0,66,50,54,57,60,49,66,70,59,42,53,61,4,71,0,0,51,65,0,1
3265,6.96,76.3,78.3,0,78,62,78,72,78,57,83,81,89,52,63,55,0,0,1,1,62,0,0,1
3266,6.52,74.6,70.4,1,69,62,75,73,75,66,88,89,83,49,54,54,0,0,1,2,38,0,0,1
3267,7.35,75.9,73.3,0,67,56,73,68,74,64,67,71,72,66,59,61,0,0,0,0,0,54,0,1
3268,6.98,81.8,73.7,2,62,54,62,56,68,38,63,72,66,58,55,47,0,0,2,3,0,43,0,1
3269,7.74,87.7,82.6,0,56,51,57,58,65,51,62,57,56,57,55,50,0,0,1,1,0,50,0,1
3270,8.2,80.2,80.9,2,76,64,71,71,69,58,60,63,81,54,64,62,0,0,0,0,0,0,0,0
3271,7.84,82.9,81.0,0,44,47,55,45,42,41,59,53,53,73,60,70,3,38,2,0,0,0,0,0
3272,8.51,91.1,88.8,0,57,49,54,58,59,45,62,51,58,56,54,62,0,0,0,1,61,0,0,1
3273,7.11,80.1,70.8,0,74,66,75,69,67,69,72,71,83,62,54,52,0,0,0,0,20,0,0,1
3274,7.94,83.6,80.6,0,58,42,49,53,58,58,53,60,60,80,63,62,0,0,1,1,33,33,45,0
3275,6.93,80.5,78.0,0,60,69,60,61,57,36,64,61,71,65,57,56,4,72,1,0,54,49,0,1
3276,7.35,79.1,66.4,1,44,48,54,50,40,56,61,56,62,63,61,44,1,55,0,2,17,12,0,0
3277,7.32,84.5,71.5,3,56,40,65,50,56,53,52,61,62,69,61,52,0,0,1,3,0,0,0,1
3278,7.19,76.4,76.7,1,68,60,63,61,63,45,69,70,62,57,61,40,0,0,0,1,0,10,0,1
3279,7.62,87.7,86.2,0,65,54,67,52,64,47,72,68,60,61,53,53,3,48,0,2,10,0,0,1
3280,7.21,86.9,72.1,3,63,55,62,58,56,45,73,67,73,50,48,64,0,0,1,0,14,0,0,1
3281,8.54,84.5,86.7,0,76,55,73,63,65,44,70,65,62,50,53,35,1,70,0,2,53,27,0,1
3282,7.62,81.2,78.4,2,64,48,64,64,60,40,55,58,65,56,48,55,4,85,1,0,72,0,0,1
3283,6.91,81.4,78.7,0,65,54,60,58,57,61,60,63,69,56,63,51,1,47,0,1,0,0,0,1
3284,7.41,87.1,77.9,0,61,54,55,53,61,55,57,51,56,39,48,47,0,0,0,1,0,0,0,0
3285,6.14,80.0,75.8,3,84,88,62,77,80,67,73,76,77,45,59,53,0,0,1,0,13,0,0,1
3286,8.68,87.1,78.9,0,68,55,72,50,67,64,70,76,65,41,56,41,0,0,0,0,10,0,0,0
3287,7.34,79.2,72.3,3,60,48,59,61,64,50,58,50,68,57,52,47,2,54,1,0,34,0,11,0
3288,8.17,82.0,83.1,0,69,57,74,76,71,57,58,69,70,63,54,61,1,72,1,0,82,75,0,1
3289,7.39,84.4,70.1,0,60,59,52,47,54,54,71,61,63,50,50,50,0,0,0,2,10,0,0,0
3290,8.11,87.8,76.6,0,77,63,80,66,60,60,68,70,74,63,66,57,0,0,1,1,0,0,51,1
3291,8.84,90.9,89.1,0,65,54,58,58,63,51,67,70,66,60,58,39,1,54,1,1,0,0,0,1
3292,7.96,82.1,74.2,1,82,81,74,70,75,70,66,67,77,54,64,47,0,0,0,2,26,0,0,1
3293,7.74,86.0,78.9,0,64,44,57,62,60,67,78,71,62,68,61,55,2,56,1,0,0,0,0,1
3294,7.42,80.6,72.6,0,62,54,57,66,56,31,83,67,67,45,52,45,1,65,1,0,26,0,0,1
3295,7.13,80.1,71.8,2,71,60,58,56,63,56,44,48,50,51,58,52,4,83,1,1,73,63,0,1
3296,7.87,81.7,76.6,2,65,75,62,55,52,43,73,66,65,67,72,52,4,53,0,0,0,24,53,0
3297,7.04,85.0,69.5,0,64,51,48,56,56,40,73,64,74,67,53,55,0,0,0,3,25,17,48,0
3298,7.83,80.0,78.0,0,78,48,58,63,65,54,63,67,72,65,60,52,2,56,2,1,33,0,33,1
3299,7.3,91.2,74.2,0,64,61,61,59,62,45,60,60,68,70,53,53,2,52,0,1,28,17,0,1
3300,6.79,72.8,77.9,2,61,62,67,64,59,45,78,66,66,60,52,46,4,80,0,0,87,72,0,1
3301,7.12,83.9,74.8,0,78,61,76,70,79,64,86,74,82,69,63,54,1,64,0,1,0,0,0,1
3302,7.1,84.9,84.8,0,48,50,48,58,53,33,50,55,48,65,67,60,2,60,1,1,0,0,0,0
3303,6.69,79.9,73.4,2,66,59,64,55,62,43,57,61,59,53,58,48,2,79,2,2,0,54,33,1
3304,8.8,82.9,85.0,1,63,53,61,59,59,45,72,66,71,69,65,51,0,0,1,3,0,43,59,1
3305,6.37,74.1,76.8,0,78,61,79,70,72,64,76,74,68,60,62,66,0,0,0,0,0,0,0,0
3306,6.72,75.7,82.1,2,69,64,69,62,59,53,68,64,64,47,59,44,0,0,0,2,0,0,0,0
3307,7.27,78.6,71.2,1,72,51,69,72,68,60,54,51,64,70,73,63,0,0,0,2,0,0,54,1
3308,7.47,79.9,76.7,0,69,63,69,66,62,58,67,68,65,44,52,48,1,72,2,3,67,86,0,1
3309,7.24,84.5,80.8,0,77,62,62,69,81,63,74,67,75,45,58,46,0,0,0,3,0,10,0,1
3310,6.02,73.4,71.5,2,74,62,70,71,66,55,70,76,69,48,54,51,1,67,1,0,67,56,0,1
3311,6.69,77.0,77.0,0,46,34,57,34,52,40,58,46,59,63,54,55,0,0,0,1,64,43,57,1
3312,7.12,78.0,80.5,0,70,59,58,72,64,54,64,68,56,73,64,56,0,0,0,1,0,0,0,0
3313,6.42,74.4,67.1,0,58,59,62,49,54,54,67,64,65,69,63,62,0,0,0,0,0,0,55,0
3314,7.8,83.0,81.4,0,81,62,85,74,65,68,77,67,76,58,64,44,2,74,2,1,61,62,0,1
3315,7.76,89.3,85.7,1,64,63,64,61,57,45,76,67,55,67,60,52,4,37,0,0,0,0,0,1
3316,5.54,71.5,69.2,1,66,50,57,48,56,50,57,57,44,47,46,48,2,37,0,1,0,0,0,0
3317,6.51,86.6,79.2,1,65,63,65,56,66,43,68,77,65,49,49,50,2,47,0,0,0,0,0,1
3318,7.83,82.3,71.3,0,70,59,76,69,68,63,89,82,75,59,63,61,0,0,0,2,0,0,0,1
3319,7.08,82.4,77.4,0,49,44,49,46,54,40,68,53,52,76,59,65,0,0,0,0,0,0,58,0
3320,7.4,81.1,74.5,3,82,84,72,69,65,64,62,64,71,47,62,49,2,50,0,2,59,45,0,1
3321,8.57,86.7,84.3,0,72,45,64,60,61,64,65,58,62,70,63,58,4,48,0,0,0,22,75,1
3322,8.03,83.8,83.5,0,69,51,70,55,69,66,73,68,64,52,48,43,1,58,2,0,0,0,0,0
3323,7.22,79.2,63.0,0,70,57,54,65,75,55,55,56,72,58,56,66,0,0,1,1,43,29,0,1
3324,7.2,83.4,74.8,0,56,54,49,53,58,50,50,49,51,42,53,50,1,51,0,1,0,14,0,0
3325,6.32,71.3,63.9,3,62,51,59,53,64,58,77,78,56,86,73,67,0,0,0,1,0,0,85,1
3326,7.44,77.8,79.4,1,54,44,56,42,55,37,56,54,55,55,52,55,3,48,1,2,53,48,0,0
3327,8.11,81.0,90.1,0,70,64,69,72,65,63,65,71,67,50,56,50,0,0,1,3,0,39,0,1
3328,7.73,81.5,89.6,1,72,59,78,70,71,52,73,71,73,67,61,53,0,0,2,0,19,0,28,1
3329,7.13,83.0,83.8,2,51,28,50,33,49,31,65,61,51,80,73,77,4,66,1,2,0,46,0,1
3330,7.06,72.0,80.4,3,71,47,59,59,51,41,59,56,65,57,51,45,0,0,0,2,0,0,0,0
3331,7.07,74.3,67.6,3,83,70,82,80,70,60,74,69,78,62,59,65,2,63,0,2,26,33,0,1
3332,9.1,92.2,91.6,1,46,36,47,44,48,30,50,52,50,61,61,61,0,0,1,0,0,0,0,0
3333,7.88,85.8,86.4,0,80,67,67,58,65,57,72,68,75,61,53,63,3,50,1,1,0,0,0,1
3334,7.65,83.9,75.2,0,65,57,60,67,63,48,64,64,68,61,58,47,4,75,0,0,0,30,0,1
3335,8.05,81.3,82.5,0,72,56,65,51,66,59,71,78,69,56,47,47,1,69,1,2,42,0,0,1
3336,7.32,80.4,77.9,3,67,48,55,54,57,52,52,52,58,58,68,76,0,0,1,0,90,76,36,1
3337,8.68,80.5,89.0,0,71,55,69,65,62,63,61,60,57,61,64,57,0,0,0,1,23,18,0,1
3338,7.05,77.5,78.0,0,61,54,67,58,57,49,61,58,64,62,54,40,2,63,0,0,43,0,0,0
3339,7.56,75.2,82.0,1,59,52,62,42,52,50,74,71,63,63,53,59,0,0,0,0,0,28,0,1
3340,8.35,86.0,83.9,0,72,63,74,67,64,70,69,68,65,59,64,62,0,0,0,0,15,34,0,1
3341,6.92,77.5,77.0,1,54,35,58,52,51,42,56,50,52,75,76,66,2,34,0,1,0,10,0,0
3342,8.57,88.9,93.9,0,67,44,67,52,42,54,76,78,66,67,52,72,0,0,1,0,0,0,30,0
3343,6.78,78.7,79.6,0,73,60,59,59,57,52,56,58,64,59,43,53,0,0,2,1,0,37,0,1
3344,8.28,84.4,83.9,0,70,61,57,68,66,57,55,51,59,60,66,52,4,48,0,0,0,0,0,1
3345,7.57,80.4,79.7,0,65,57,73,73,61,55,55,60,65,76,65,72,0,0,1,2,0,0,58,0
3346,7.46,89.8,79.3,2,69,59,73,56,72,57,60,60,64,65,61,56,0,0,0,3,0,0,0,1
3347,7.26,79.8,71.9,1,70,53,66,68,57,61,80,67,76,70,68,62,3,72,1,0,38,0,0,1
3348,7.88,85.4,80.8,1,67,53,56,61,65,53,71,77,74,57,48,62,0,0,0,0,0,0,0,1
3349,7.41,84.7,85.5,0,71,68,67,57,64,60,70,69,60,69,56,70,0,0,0,1,0,0,0,1
3350,6.81,73.9,72.6,2,65,72,59,60,60,46,61,57,50,51,43,36,0,0,0,2,0,0,0,0
3351,7.82,79.0,77.5,2,54,34,53,44,47,36,63,59,53,71,63,59,0,0,1,0,0,76,52,1
3352,6.18,65.7,72.1,1,70,74,72,82,74,48,67,78,71,70,66,54,0,0,0,2,0,73,47,1
3353,8.7,88.1,95.0,0,80,64,67,72,74,68,58,67,61,44,57,38,0,0,0,0,0,0,0,1
3354,6.81,79.2,69.7,0,76,68,60,65,69,56,68,61,66,56,63,58,1,63,1,0,0,0,0,1
3355,8.17,83.8,81.8,2,59,44,55,51,48,54,66,60,56,72,61,66,1,51,0,3,0,0,0,1
3356,8.4,82.2,84.6,0,61,42,61,57,49,47,72,70,73,52,53,66,1,53,0,2,0,66,40,1
3357,5.92,73.4,62.4,2,70,56,53,43,48,44,52,48,53,61,53,55,0,0,2,0,55,38,0,0
3358,6.55,77.5,73.3,1,73,53,67,72,83,67,62,73,70,49,59,46,0,0,2,1,51,48,0,1
3359,8.13,77.3,74.8,0,76,64,73,61,64,57,71,63,78,56,51,47,1,67,1,0,49,0,0,1
3360,7.21,81.7,79.4,1,55,61,64,55,69,53,63,79,62,61,53,49,0,0,0,2,10,0,42,1
3361,8.0,89.4,86.7,1,67,65,66,58,67,56,73,66,65,72,71,60,1,47,0,1,0,31,0,1
3362,6.27,74.5,67.6,1,56,43,56,49,63,44,67,56,50,72,59,67,0,0,1,0,30,0,46,1
3363,6.91,79.8,86.9,3,73,63,71,65,72,72,78,70,68,70,67,62,3,56,1,0,0,24,54,1
3364,8.21,79.8,79.9,1,73,61,66,63,71,56,63,67,64,69,68,73,0,0,0,1,50,0,69,1
3365,8.77,99.0,97.2,0,74,59,70,60,67,54,62,64,76,53,55,54,0,0,1,1,51,47,0,1
3366,7.7,73.9,73.9,0,81,74,68,71,75,58,67,60,71,70,74,68,0,0,0,3,45,48,0,1
3367,6.94,78.7,68.7,0,48,42,51,38,64,40,69,58,60,65,54,56,0,0,0,0,33,0,26,1
3368,7.47,84.6,78.7,0,65,59,45,57,63,54,51,54,53,59,63,64,1,48,2,0,42,0,0,1
3369,7.24,79.4,77.5,0,60,50,70,67,58,39,56,77,61,62,62,68,0,0,0,0,0,0,14,1
3370,7.3,82.5,84.7,0,69,69,60,60,72,57,67,69,62,47,70,47,1,62,0,0,0,16,24,1
3371,7.04,79.3,82.9,0,81,61,67,69,66,68,61,64,62,70,68,55,0,0,1,1,59,40,35,1
3372,6.34,71.8,70.1,0,84,79,92,68,81,73,77,77,78,53,59,50,1,84,1,2,40,36,0,1
3373,8.64,88.5,83.1,0,78,71,59,68,76,71,56,52,66,46,58,46,1,59,1,1,0,43,0,1
3374,8.23,93.6,94.2,0,54,62,60,62,63,45,60,63,63,61,63,62,0,0,0,1,54,43,0,1
3375,7.76,84.0,85.0,0,49,32,61,43,45,39,64,73,51,60,54,47,0,0,1,1,0,42,0,0
